A_RowId,CATEGORY,FULL_URL,aa_label,URI
3404,Homepage   UCLA Department of Communication,http:  www_commstudies.ucla.edu gallery graduation 2012,COMMUNICATIONS,gallery
3405,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|partners|,COMPUTER SCIENCE,|partners
3406,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|partners|#,COMPUTER SCIENCE,|partners
3407,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|partners|tel:+19195906000,COMPUTER SCIENCE,|partners
3408,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|partners|tel:+19195906105,COMPUTER SCIENCE,|partners
3409,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|newspublications|headlines,COMPUTER SCIENCE,|newspublications|headlines
3410,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|#,COMPUTER SCIENCE,
3411,Welcome to the UNC Department of Computer Science   Computer Science,http:||www.cs.unc.edu|about|contact us|,COMPUTER SCIENCE,|about|contact us
3412,Department of Computer Science at North Carolina State University,https:||www.csc.ncsu.edu|news|2000,COMPUTER SCIENCE,|news|2000
3413,Think and Do The Extraordinary,https:||sciences.ncsu.edu|news|using data to tell stories that solve problems|,COMPUTER SCIENCE,|news
3414,Think and Do The Extraordinary,https:||sciences.ncsu.edu|news|using data to tell stories that solve problems|#,COMPUTER SCIENCE,|news
3415,Department of Computer Science at North Carolina State University,https:||www.csc.ncsu.edu||about.php,COMPUTER SCIENCE,|
3416,Department of Computer Science at North Carolina State University,https:||www.csc.ncsu.edu||about_us.php,COMPUTER SCIENCE,|
3417,Department of Computer Science at North Carolina State University,https:||www.csc.ncsu.edu||contactus.php,COMPUTER SCIENCE,|
3418,Department of Computer Science at North Carolina State University,https:||www.csc.ncsu.edu||index.php,COMPUTER SCIENCE,|
3419,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms||grad|gradprograms|computerscience|,COMPUTER SCIENCE,|UNDERGRAD|UNDERGRADPROGRAMS||GRAD|GRADPROGRAMS|COMPUTERSCIENCE
3420,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms||grad|gradprograms|datascience|,COMPUTER SCIENCE,|UNDERGRAD|UNDERGRADPROGRAMS||GRAD|GRADPROGRAMS|DATASCIENCE
3421,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms||grad|gradprograms|humancomputerinteraction|,COMPUTER SCIENCE,|UNDERGRAD|UNDERGRADPROGRAMS||GRAD|GRADPROGRAMS|HUMANCOMPUTERINTERACTION
3422,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms||grad|gradprograms|infrastructureprotectionandinternationalsecurity|,COMPUTER SCIENCE,|UNDERGRAD|UNDERGRADPROGRAMS||GRAD|GRADPROGRAMS|INFRASTRUCTUREPROTECTIONANDINTERNATIONALSECURITY
3423,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|computerscience,COMPUTER SCIENCE,|UNDERGRAD|UNDERGRADPROGRAMS|COMPUTERSCIENCE
3424,Degree Programs < University of California- Berkeley,http:||guide.berkeley.edu|undergraduate|degree-programs|computer-science,COMPUTER SCIENCE,|UNDERGRADUATE|DEGREE-PROGRAMS|COMPUTER-SCIENCE
3425,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|2017|11|09|icics-distinguished-lecture|,COMPUTER SCIENCE,|2017|11|09|ICICS-DISTINGUISHED-LECTURE
3426,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|2018|02|01|ubc-innovation-stakeholders-tour-hatch|,COMPUTER SCIENCE,|2018|02|01|UBC-INNOVATION-STAKEHOLDERS-TOUR-HATCH
3427,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|about|,COMPUTER SCIENCE,|ABOUT
3428,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|about|committees|,COMPUTER SCIENCE,|ABOUT|COMMITTEES
3429,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|about|icics-history|,COMPUTER SCIENCE,|ABOUT|ICICS-HISTORY
3430,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|about|management|,COMPUTER SCIENCE,|ABOUT|MANAGEMENT
3431,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|about|vision|,COMPUTER SCIENCE,|ABOUT|VISION
3432,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|contact-us|,COMPUTER SCIENCE,|CONTACT-US
3433,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|,COMPUTER SCIENCE,|FACILITIES
3434,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|reading-room|,COMPUTER SCIENCE,|FACILITIES|READING-ROOM
3435,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|researcherstaff-access|,COMPUTER SCIENCE,|FACILITIES|RESEARCHERSTAFF-ACCESS
3436,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|shared-facilities|,COMPUTER SCIENCE,|FACILITIES|SHARED-FACILITIES
3437,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|shared-facilities|locating-the-icicscs-usability-labs|,COMPUTER SCIENCE,|FACILITIES|SHARED-FACILITIES|LOCATING-THE-ICICSCS-USABILITY-LABS
3438,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|facilities|student-access|,COMPUTER SCIENCE,|FACILITIES|STUDENT-ACCESS
3439,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|hatch|,COMPUTER SCIENCE,|HATCH
3440,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|industry|,COMPUTER SCIENCE,|INDUSTRY
3441,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|membership|,COMPUTER SCIENCE,|MEMBERSHIP
3442,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|membership|members-directory|,COMPUTER SCIENCE,|MEMBERSHIP|MEMBERS-DIRECTORY
3443,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|membership|membership-applicationrenewal|,COMPUTER SCIENCE,|MEMBERSHIP|MEMBERSHIP-APPLICATIONRENEWAL
3444,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|membership|membership-guidelines|,COMPUTER SCIENCE,|MEMBERSHIP|MEMBERSHIP-GUIDELINES
3445,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|news-events|,COMPUTER SCIENCE,|NEWS-EVENTS
3446,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|news-events|legacy-publications|,COMPUTER SCIENCE,|NEWS-EVENTS|LEGACY-PUBLICATIONS
3447,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|research-to-innovation|,COMPUTER SCIENCE,|RESEARCH-TO-INNOVATION
3448,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|research-to-innovation|icics-research-clusters|,COMPUTER SCIENCE,|RESEARCH-TO-INNOVATION|ICICS-RESEARCH-CLUSTERS
3449,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|support-programs|,COMPUTER SCIENCE,|SUPPORT-PROGRAMS
3450,Institute for Computing- Information and Cognitive Systems (ICICS),http:||icics.ubc.ca|support-programs|member-support|,COMPUTER SCIENCE,|SUPPORT-PROGRAMS|MEMBER-SUPPORT
3451,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Electronic-Computer-Controls-Tech|Electronic-Controls-Technician-Certificate,COMPUTER SCIENCE,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|ELECTRONIC-COMPUTER-CONTROLS-TECH|ELECTRONIC-CONTROLS-TECHNICIAN-CERTIFICATE
3452,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Electronic-Computer-Controls-Tech|Electronics-Technician-Certificate,COMPUTER SCIENCE,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|ELECTRONIC-COMPUTER-CONTROLS-TECH|ELECTRONICS-TECHNICIAN-CERTIFICATE
3453,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Voice-and-Data-Specialist|Cisco-Network-Associate-Certificate,COMPUTER SCIENCE,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|VOICE-AND-DATA-SPECIALIST|CISCO-NETWORK-ASSOCIATE-CERTIFICATE
3454,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Voice-and-Data-Specialist|Cisco-Network-Professional-Certificate,COMPUTER SCIENCE,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|VOICE-AND-DATA-SPECIALIST|CISCO-NETWORK-PROFESSIONAL-CERTIFICATE
3455,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Courses|LAN-Local-Area-Networks|200|LAN-273,COMPUTER SCIENCE,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN-A-A-S
3456,PROGRAMS | Bevill State Community College,http:||www.bscc.edu|programs|career-tech|computer-science,COMPUTER SCIENCE,|PROGRAMS|CAREER-TECH|COMPUTER-SCIENCE
3457,SUNY Canton - Course Descriptions,http:||www.canton.edu|course_descriptions|computers.html,COMPUTER SCIENCE,|COURSE_DESCRIPTIONS
3458,,http:||www.ccc.edu|programs|pages|Computer-Science-Associate-in-Science.aspx,COMPUTER SCIENCE,|PROGRAMS|PAGES
3459,,http:||www.ccc.edu|programs|pages|Computer-Security-and-Forensic-Investigation-Basic-Certificate.aspx,COMPUTER SCIENCE,|PROGRAMS|PAGES
3460,,http:||www.ccc.edu|programs|pages|Networking-Systems-and-Technology-Associate-in-Applied-Science.aspx,COMPUTER SCIENCE,|PROGRAMS|PAGES
3461,,http:||www.ccc.edu|programs|pages|Web-Development-Associate-in-Science.aspx,COMPUTER SCIENCE,|PROGRAMS|PAGES
3462,CS | Computer Science,http:||www.cs.ucla.edu|events|,COMPUTER SCIENCE,|EVENTS
3463,CS | Computer Science,http:||www.cs.ucla.edu|events||newsroom,COMPUTER SCIENCE,|EVENTS
3464,CS | Computer Science,http:||www.cs.ucla.edu|events|2018-02-08|,COMPUTER SCIENCE,|EVENTS
3465,CS | Computer Science,http:||www.cs.ucla.edu|events|cs-201-jon-postel-distinguished-lecture-finding-very-damaging-needles-in-very-large-haystacks-vern-paxson-uc-berkeley|,COMPUTER SCIENCE,|EVENTS
3466,CS | Computer Science,http:||www.cs.ucla.edu|faculty-recruitment,COMPUTER SCIENCE,|FACULTY-RECRUITMENT
3467,CS | Computer Science,http:||www.cs.ucla.edu|graduate-program|,COMPUTER SCIENCE,|GRADUATE-PROGRAM
3468,CS | Computer Science,http:||www.cs.ucla.edu|graduate-program|#,COMPUTER SCIENCE,|GRADUATE-PROGRAM
3469,CS | Computer Science,http:||www.cs.ucla.edu|secure-remote-login|,COMPUTER SCIENCE,|SECURE-REMOTE-LOGIN
3470,CS | Computer Science,http:||www.cs.ucla.edu|ucla-and-cornell-research-team-win-award-from-intel-and-the-national-science-foundation-for-heterogeneous-computing-research-effort|,COMPUTER SCIENCE,|UCLA-AND-CORNELL-RESEARCH-TEAM-WIN-AWARD-FROM-INTEL-AND-THE-NATIONAL-SCIENCE-FOUNDATION-FOR-HETEROGENEOUS-COMPUTING-RESEARCH-EFFORT
3471,CS | Computer Science,http:||www.cs.ucla.edu|windows-7-printing-setup|,COMPUTER SCIENCE,|WINDOWS-7-PRINTING-SETUP
3472,Academic departments  |  About the UW,http:||www.cs.washington.edu|,COMPUTER SCIENCE,
3473,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|computer-programmer-nd,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|COMPUTER-PROGRAMMER-ND
3474,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|computer-science,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|COMPUTER-SCIENCE
3475,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|computer-software-technician,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|COMPUTER-SOFTWARE-TECHNICIAN
3476,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|computer-support-technician-nd,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|COMPUTER-SUPPORT-TECHNICIAN-ND
3477,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|unix-system-administrator-nd,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|UNIX-SYSTEM-ADMINISTRATOR-ND
3478,Certificate Programs and Gainful Employment | Glendale Community College,http:||www.glendale.edu|academics|degree-certificate-programs|certificate-programs|web-development,COMPUTER SCIENCE,|ACADEMICS|DEGREE-CERTIFICATE-PROGRAMS|CERTIFICATE-PROGRAMS|WEB-DEVELOPMENT
3479,Institute for Computing- Information and Cognitive Systems (ICICS),http:||www.icics.ubc.ca|,COMPUTER SCIENCE,
3480,Institute for Computing- Information and Cognitive Systems (ICICS),http:||www.icics.ubc.ca|#,COMPUTER SCIENCE,
3481,Mount Allison University | Programs of study,http:||www.mta.ca|programs|cs,COMPUTER SCIENCE,|PROGRAMS|CS
3482,Undergraduate Programs - Programs - Ryerson University,http:||www.ryerson.ca|programs|undergraduate||content|ryerson|programs|undergraduate|computer-science.html,COMPUTER SCIENCE,|PROGRAMS|UNDERGRADUATE||CONTENT|RYERSON|PROGRAMS|UNDERGRADUATE
3483,Academic Programs - Spring Calendar - Simon Fraser University,http:||www.sfu.ca|students|calendar|2018|spring|areas-of-study|computing-science.html,COMPUTER SCIENCE,|STUDENTS|CALENDAR|2018|SPRING|AREAS-OF-STUDY
3484,Academic Programs - Spring Calendar - Simon Fraser University,http:||www.sfu.ca|students|calendar|2018|spring|areas-of-study|data-science.html,COMPUTER SCIENCE,|STUDENTS|CALENDAR|2018|SPRING|AREAS-OF-STUDY
3485,Saint Mary's University | Academic Programs- Bachelor Degrees- Diplomas- Graduate Programs,http:||www.smu.ca|academics|msc-in-computing-and-data-analytics.html,COMPUTER SCIENCE,|ACADEMICS
3486,Academic | Snead State,http:||www.snead.edu|about_us|college_departments|academic|technology_and_computer_science.aspx,COMPUTER SCIENCE,|ABOUT_US|COLLEGE_DEPARTMENTS|ACADEMIC
3487,Academic Programs at DCC,http:||www.sunydutchess.edu|academics|catalog|current|programs||academics|catalog|current|courses|computer_assisted_drafting|index.html,COMPUTER SCIENCE,|ACADEMICS|CATALOG|CURRENT|PROGRAMS||ACADEMICS|CATALOG|CURRENT|COURSES|COMPUTER_ASSISTED_DRAFTING
3488,Academic Programs at DCC,http:||www.sunydutchess.edu|academics|catalog|current|programs||academics|catalog|current|courses|computer_science|index.html,COMPUTER SCIENCE,|ACADEMICS|CATALOG|CURRENT|PROGRAMS||ACADEMICS|CATALOG|CURRENT|COURSES|COMPUTER_SCIENCE
3489,Academic Programs at DCC,http:||www.sunydutchess.edu|academics|catalog|current|programs||academics|catalog|current|programs|computerscience|cps.html,COMPUTER SCIENCE,|ACADEMICS|CATALOG|CURRENT|PROGRAMS||ACADEMICS|CATALOG|CURRENT|PROGRAMS|COMPUTERSCIENCE
3490,Academic Programs at DCC,http:||www.sunydutchess.edu|academics|catalog|current|programs||academics|catalog|current|programs|computerscience|index.html,COMPUTER SCIENCE,|ACADEMICS|CATALOG|CURRENT|PROGRAMS||ACADEMICS|CATALOG|CURRENT|PROGRAMS|COMPUTERSCIENCE
3491,Programs of Study | JCC,http:||www.sunyjefferson.edu|academics|programs-study|computer-science,COMPUTER SCIENCE,|ACADEMICS|PROGRAMS-STUDY|COMPUTER-SCIENCE
3492,Degree Programs,http:||www.triton.edu|CollegeCatalog|computer-network-and-telecommunications-systems.htm,COMPUTER SCIENCE,|COLLEGECATALOG
3493,Degree Programs,http:||www.triton.edu|CollegeCatalog|computer-science-technical.htm,COMPUTER SCIENCE,|COLLEGECATALOG
3494,Faculties & Schools | University of Lethbridge,http:||www.uleth.ca|artsci|math-computer-science,COMPUTER SCIENCE,|ARTSCI|MATH-COMPUTER-SCIENCE
3495,Faculties & Schools | University of Lethbridge,http:||www.uleth.ca|artsci|math-computer-science|programs,COMPUTER SCIENCE,|ARTSCI|MATH-COMPUTER-SCIENCE|APPLIED-STATISTICS
3496,Degrees & Certificates | Bakersfield College,https:||www.bakersfieldcollege.edu|programs|bmit|computer-science|ast,COMPUTER SCIENCE,|PROGRAMS|BMIT|COMPUTER-SCIENCE|AST
3497,Degrees & Certificates | Bakersfield College,https:||www.bakersfieldcollege.edu|programs|computer-science|ca,COMPUTER SCIENCE,|PROGRAMS|COMPUTER-SCIENCE|CA
3498,Degrees & Certificates | Bakersfield College,https:||www.bakersfieldcollege.edu|programs|journalism|aat,COMPUTER SCIENCE,|PROGRAMS|JOURNALISM|AAT
