A_RowId,CATEGORY,FULL_URL,HOST,URI,TARGET
-1679246375,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|donor-impact|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|DONOR-IMPACT, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS DONOR IMPACT
1348223558,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|legacy-giving|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|LEGACY-GIVING, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS LEGACY GIVING
1837200274,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|paving-stones|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|PAVING-STONES, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS PAVING STONES
-330241922,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|support-kings|theatre-seat-program|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|SUPPORT-KINGS|THEATRE-SEAT-PROGRAM, ACADEMICS POLITICAL SCIENCE ALUMNI SUPPORT KINGS THEATRE SEAT PROGRAM
561982209,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|who-we-are|alumni-board|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|WHO-WE-ARE|ALUMNI-BOARD, ACADEMICS POLITICAL SCIENCE ALUMNI WHO WE ARE ALUMNI BOARD
-2034500496,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|who-we-are|chapters|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|WHO-WE-ARE|CHAPTERS, ACADEMICS POLITICAL SCIENCE ALUMNI WHO WE ARE CHAPTERS
538974710,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||alumni|who-we-are|foundation-board|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||ALUMNI|WHO-WE-ARE|FOUNDATION-BOARD, ACADEMICS POLITICAL SCIENCE ALUMNI WHO WE ARE FOUNDATION BOARD
644820733,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|about-us|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|ABOUT-US, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY ABOUT US
1975753670,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|bulletin|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|BULLETIN, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY BULLETIN
-47188534,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|contact-us|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|CONTACT-US, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY CONTACT US
-1711255891,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|education-faith-sharing|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|EDUCATION-FAITH-SHARING, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY EDUCATION FAITH SHARING
-2040399376,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|education-faith-sharing|chaplains-newsletter|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|EDUCATION-FAITH-SHARING|CHAPLAINS-NEWSLETTER, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY EDUCATION FAITH SHARING CHAPLAINS NEWSLETTER
1236137782,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|links|mental-health-resources|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LINKS|MENTAL-HEALTH-RESOURCES, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LINKS MENTAL HEALTH RESOURCES
-867456622,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|links|places-of-worship1|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LINKS|PLACES-OF-WORSHIP1, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LINKS PLACES OF WORSHIP1
-505070244,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|links|vocation-guide|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LINKS|VOCATION-GUIDE, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LINKS VOCATION GUIDE
235124931,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|liturgy-and-prayer|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LITURGY-AND-PRAYER, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LITURGY AND PRAYER
1045538166,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|liturgy-and-prayer|adoration|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LITURGY-AND-PRAYER|ADORATION, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LITURGY AND PRAYER ADORATION
-1518340135,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|liturgy-and-prayer|liturgical-ministries|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LITURGY-AND-PRAYER|LITURGICAL-MINISTRIES, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LITURGY AND PRAYER LITURGICAL MINISTRIES
-697605672,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|liturgy-and-prayer|prayer-resources|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|LITURGY-AND-PRAYER|PRAYER-RESOURCES, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY LITURGY AND PRAYER PRAYER RESOURCES
1672074354,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|news|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|NEWS, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY NEWS
-790036452,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|sacraments-of-the-church|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SACRAMENTS-OF-THE-CHURCH, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SACRAMENTS OF THE CHURCH
-1598532374,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|social-justice-and-outreach|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SOCIAL-JUSTICE-AND-OUTREACH, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SOCIAL JUSTICE AND OUTREACH
-421662501,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|social-justice-and-outreach|catholic|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SOCIAL-JUSTICE-AND-OUTREACH|CATHOLIC, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SOCIAL JUSTICE AND OUTREACH CATHOLIC
-1619559596,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|social-justice-and-outreach|development-and-peace|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SOCIAL-JUSTICE-AND-OUTREACH|DEVELOPMENT-AND-PEACE, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SOCIAL JUSTICE AND OUTREACH DEVELOPMENT AND PEACE
-403643977,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|social-justice-and-outreach|outreach|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SOCIAL-JUSTICE-AND-OUTREACH|OUTREACH, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SOCIAL JUSTICE AND OUTREACH OUTREACH
730157056,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|social-justice-and-outreach|refugee-sponsor|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SOCIAL-JUSTICE-AND-OUTREACH|REFUGEE-SPONSOR, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SOCIAL JUSTICE AND OUTREACH REFUGEE SPONSOR
-1612804306,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|spiritual-care|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SPIRITUAL-CARE, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SPIRITUAL CARE
1809309132,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|spiritual-care|pastoral-counselling|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SPIRITUAL-CARE|PASTORAL-COUNSELLING, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SPIRITUAL CARE PASTORAL COUNSELLING
65915034,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|spiritual-care|retreats|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|SPIRITUAL-CARE|RETREATS, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY SPIRITUAL CARE RETREATS
229009155,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|veritas-series|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|VERITAS-SERIES, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY VERITAS SERIES
-396897720,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||campus-ministry|veritas-series|past-lecture-series|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CAMPUS-MINISTRY|VERITAS-SERIES|PAST-LECTURE-SERIES, ACADEMICS POLITICAL SCIENCE CAMPUS MINISTRY VERITAS SERIES PAST LECTURE SERIES
220401884,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS
222200831,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES
-1865201653,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|cardinal-carter-library|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|CARDINAL-CARTER-LIBRARY, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES CARDINAL CARTER LIBRARY
-1504649140,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|course-timetable|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|COURSE-TIMETABLE, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES   TIMETABLE
-388859023,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|cultureworks|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|CULTUREWORKS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES CULTUREWORKS
-1825499485,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|learning-hub|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|LEARNING-HUB, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES LEARNING HUB
-138475870,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|safe-campus|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|SAFE-CAMPUS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES SAFE CAMPUS
1514106944,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|the-write-place|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|THE-WRITE-PLACE, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES THE WRITE PLACE
999662453,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|academic-resources|western-book-store|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|ACADEMIC-RESOURCES|WESTERN-BOOK-STORE, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS ACADEMIC RESOURCES WESTERN BOOK STORE
-4204534,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE
870518785,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|athletics|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|ATHLETICS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE ATHLETICS
-359015562,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|bus-service|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|BUS-SERVICE, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE BUS SERVICE
-1070627027,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|first-aid|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|FIRST-AID, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE FIRST AID
-1710740796,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|mailroom|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|MAILROOM, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE MAILROOM
1410605412,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|sports-and-recreation|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|SPORTS-AND-RECREATION, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE SPORTS AND RECREATION
-524156512,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|student-support-services|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|STUDENT-SUPPORT-SERVICES, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE STUDENT SUPPORT SERVICES
1716000320,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|campus-life|things-at-kings-student-newsletter|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|CAMPUS-LIFE|THINGS-AT-KINGS-STUDENT-NEWSLETTER, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS CAMPUS LIFE THINGS AT KINGS STUDENT NEWSLETTER
-1999252923,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|courses-enrolment|exams-and-tests|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|COURSES-ENROLMENT|EXAMS-AND-TESTS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS  S ENROLMENT EXAMS AND TESTS
1134493628,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|courses-enrolment|western-academic-calendar|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|COURSES-ENROLMENT|WESTERN-ACADEMIC-CALENDAR, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS  S ENROLMENT WESTERN ACADEMIC CALENDAR
133048723,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|future-planning|alumni|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|FUTURE-PLANNING|ALUMNI, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS FUTURE PLANNING ALUMNI
872215856,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|future-planning|career-connect|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|FUTURE-PLANNING|CAREER-CONNECT, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS FUTURE PLANNING CAREER CONNECT
2118353016,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|future-planning|convocation|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|FUTURE-PLANNING|CONVOCATION, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS FUTURE PLANNING CONVOCATION
611813795,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|money-matters|employment|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|MONEY-MATTERS|EMPLOYMENT, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS MONEY MATTERS EMPLOYMENT
2045967851,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|money-matters|fees-and-responsibilities|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|MONEY-MATTERS|FEES-AND-RESPONSIBILITIES, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS MONEY MATTERS FEES AND RESPONSIBILITIES
-1787600707,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|money-matters|housing-and-meal-plans|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|MONEY-MATTERS|HOUSING-AND-MEAL-PLANS, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS MONEY MATTERS HOUSING AND MEAL PLANS
-1505660072,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|money-matters|parking-transportation|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|MONEY-MATTERS|PARKING-TRANSPORTATION, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS MONEY MATTERS PARKING TRANSPORTATION
-1580614262,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|money-matters|scholarships-awards-and-bursaries|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|MONEY-MATTERS|SCHOLARSHIPS-AWARDS-AND-BURSARIES, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS MONEY MATTERS SCHOLARSHIPS AWARDS AND BURSARIES
-414266199,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|student-services|accessibility-services|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|STUDENT-SERVICES|ACCESSIBILITY-SERVICES, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS STUDENT SERVICES ACCESSIBILITY SERVICES
563500816,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|student-services|campus-ministry1|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|STUDENT-SERVICES|CAMPUS-MINISTRY1, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS STUDENT SERVICES CAMPUS MINISTRY1
897897543,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|student-services|career-connect|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|STUDENT-SERVICES|CAREER-CONNECT, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS STUDENT SERVICES CAREER CONNECT
1078222785,Political Science - King's University College,https:||www.kings.uwo.ca|academics|political-science||current-students|student-services|code-of-student-conduct1|,www.kings.uwo.ca,|ACADEMICS|POLITICAL-SCIENCE||CURRENT-STUDENTS|STUDENT-SERVICES|CODE-OF-STUDENT-CONDUCT1, ACADEMICS POLITICAL SCIENCE CURRENT STUDENTS STUDENT SERVICES CODE OF STUDENT CONDUCT1
